,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
390,Immoweb code : 9165727,275000€,RueGray137Box11050—Ixelles,Duplexforsale,78,2,USA installed,2,No,,,,,2,No,As new
391,Immoweb code : 9219311,From 275000€ To 365000€,FélixVandeSandestraat11081—Koekelberg,FelixKoekelberg,,,,,,,,,,,,
392,Immoweb code : 8955101,From 275000€ To 325000€,Viaduct-Dam292060—Antwerp,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
393,Immoweb code : 9205932,From 275000€ To 425000€,Poederleesteenweg14-202460—Lichtaart,RESIDENTIEXANDORII,,,,,,,,,,,,
394,Immoweb code : 9175889,275000€,RuedeLeumont23Box34520—ANTHEIT,Duplexforsale,132,3,Installed,64,,,,,,4,,As new
395,Immoweb code : 9276128,275000€,Scaldisstraat21Box2029040—Gent,Apartmentforsale,80,2,Installed,9,,,,,,2,,Good
396,Immoweb code : 8606629,From 275750€ To 312150€,Graethempoort213840—Borgloon,ResidentieBloesemparkFaseI,,,,,,,,,,,,
397,Immoweb code : 7957088,From 279000€ To 895000€,ChausséedeMons697-699-701070—Anderlecht,LeClosd'Elsa,,,,,,,,,,,,
398,Immoweb code : 9119252,279000€,"Winkelveldstraat1,21800—Vilvoorde",Duplexforsale,140,3,Installed,,No,,,,,3,No,Good
399,Immoweb code : 9206674,279000€,Grimstedestraat5-7-92300—Turnhout,RESIDENTIEGRIMSTEDE,,,,,,,,,,,,
400,Immoweb code : 9313010,From 275000€ To 536867€,Rijvisschestraat1269052—Zwijnaarde,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
401,Immoweb code : 9312613,From 291793€ To 351612€,ruepréàlaPlanche7181—PETIT-ROEULX-LEZ-NIVELLES,PREALAPLANCHE,,,,,,,,,,,,
402,Immoweb code : 9311762,368000€,Tenbosch161050—Ixelles,Penthouseforsale,105,2,Installed,,No,1,1,,,2,,Good
403,Immoweb code : 9310300,359000€,Blaisantvest6/2089000—Gent,Apartmentforsale,105,2,Installed,8,,,,,,,No,As new
404,Immoweb code : 9309458,From 220000€ To 630000€,QuaidesUsines1551000—Bruxelles,UtopiabyGodin,,,,,,,,,,,,
405,Immoweb code : 9309187,375000€,NadineCrappéstraat14Box2019000—Gent,Duplexforsale,146,3,Not installed,,,,,,,2,,Good
406,Immoweb code : 9315810,355000€,AvenueGustaveLatinis921030—Schaerbeek,Apartmentforsale,115,3,Semi equipped,2,No,,,,,3,,To be done up
407,Immoweb code : 9008956,No price,Doornzelestraat239000—Gent,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
408,Immoweb code : 9306877,From 315000€ To 420000€,9000—Gent|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
409,Immoweb code : 9264748,320000€,AvenueAdolpheLacomblé57Box51030—Schaerbeek,Apartmentforsale,100,2,Hyper equipped,3,No,1,1,,,2,,Good
410,Immoweb code : 9308037,From 340000€ To 365000€,RueColonelBourg1111140—Evere,LeColonel,,,,,,,,,,,,
411,Immoweb code : 9306953,345000€,Ruedel'Etang371040—Etterbeek,Apartmentforsale,85,2,USA semi equipped,2,,,,,,,No,As new
412,Immoweb code : 9306613,399000€,BaronRuzettelaan240/01.028000—Brugge,Apartmentforsale,154,3,Hyper equipped,18,No,1,1,18,,2,No,As new
413,Immoweb code : 8603832,From 165000€ To 449000€,BaronvanderBruggenlaan258710—Wielsbeke,FleurDeLininWielsbeke,,,,,,,,,,,,
414,Immoweb code : 9311931,From 172900€ To 368900€,7090—Braine-le-Comte|Askfortheexactaddress,"LeChampduMoulin-Résidence""CHEVREFEUILLE""",,,,,,,,,,,,
415,Immoweb code : 9301223,345000€,ChausséedeLouvain61-69BoxC121410—Waterloo,Apartmentforsale,103,2,USA hyper equipped,15,,,,,,4,No,As new
416,Immoweb code : 9303405,From 185337€ To 385000€,Gasthuisstraat278970—Poperinge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
417,Immoweb code : 9303938,From 260500€ To 405500€,AvenueIlyaPrigogine81180—Uccle,OXALYS,,,,,,,,,,,,
418,Immoweb code : 9303925,From 310500€ To 390500€,AvenueIlyaPrigogine81180—Uccle,ALCEA,,,,,,,,,,,,
419,Immoweb code : 9304297,375000€,ChausséedeWaterloo14171180—Uccle,Apartmentforsale,89,2,Installed,5,No,,,,,2,,Just renovated
420,Immoweb code : 9301721,From 238000€ To 313000€,RueduGénéralMichel22-24-261120—BRUXELLES,GREENHOUSE,,,,,,,,,,,,
421,Immoweb code : 9301730,From 282500€ To 460500€,AvenueIlyaPrigogine81180—Uccle,COSMOS,,,,,,,,,,,,
422,Immoweb code : 9302249,From 300000€ To 425000€,1435—Mont-Saint-Guibert|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
423,Immoweb code : 9301752,From 335000€ To 395000€,DigueduCanal109-1111070—Anderlecht,ATLANTIS,,,,,,,,,,,,
424,Immoweb code : 9301064,345000€,AvenuedelaCharmille10Box341200—Woluwe-Saint-Lambert,Apartmentforsale,100,3,USA hyper equipped,14,No,,,,,3,No,As new
425,Immoweb code : 9301194,From 345000€ To 445000€,ChausséedeLouvain61-691410—Waterloo,"""ParcLongchamp""",,,,,,,,,,,,
426,Immoweb code : 9200859,369500€,RueBailesse134470—SAINT-GEORGES,Apartmentforsale,165,3,Installed,9,,,,,,3,,As new
427,Immoweb code : 9309188,325000€,Sint-Lievenslaan2069000—Gent,Apartmentforsale,102,3,Semi equipped,4,,,,,,2,,To be done up
428,Immoweb code : 9300147,From 279000€ To 470000€,9000—Gent|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
429,Immoweb code : 9298815,From 369000€ To 799000€,Lombardenvest112000—Antwerp,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
430,Immoweb code : 9298060,From 243966€ To 334297€,"Wijngaardstraat1,A2910—Essen",Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
431,Immoweb code : 9304814,350000€,Rued'Alba36700—Arlon,Apartmentforsale,104,3,Installed,,No,,,,,2,,Good
432,Immoweb code : 9297106,320000€,RuedeTubize44Box1031440—Braine-le-Chateau,Penthouseforsale,103,3,USA hyper equipped,34,No,,,,,2,No,As new
433,Immoweb code : 9297017,385000€,RueDefacqz61Box31050—Ixelles,Duplexforsale,82,2,Installed,,,,,,,2,No,To renovate
434,Immoweb code : 9313714,399500€,RueSainteAnne-RueduSermentA1011420—Braine-l'Alleud,Apartmentforsale,121,2,USA hyper equipped,9,No,,,,,4,No,
435,Immoweb code : 9315101,338000€,JanHammeneckerstraat120Box12880—MARIEKERKE,Apartmentforsale,,2,Installed,,No,,,,,4,,Good
436,Immoweb code : 9302979,385000€,RuedeGenève10Box6.111140—Evere,Apartmentforsale,86,2,USA hyper equipped,18,No,,,,,,No,As new
437,Immoweb code : 9306717,395000€,Zeedijk135Box7c8301—Heist-aan-Zee,Apartmentforsale,87,3,Installed,3,Yes,,,,,2,No,To be done up
438,Immoweb code : 9217423,305500€,ChausséedeStockel2021200—Woluwe-Saint-Lambert,Apartmentforsale,76,1,USA hyper equipped,7,No,,,,,,No,As new
439,Immoweb code : 9214133,312765€,"RuedeDinant7,1.057000—Mons",Apartmentforsale,104,3,USA hyper equipped,,No,,,,,4,No,As new
440,Immoweb code : 9208602,330000€,Etoile111180—Uccle,Apartmentforsale,96,2,USA hyper equipped,13,,,,,,2,,As new
441,Immoweb code : 9106245,335000€,DigueduCanal109-1111070—Anderlecht,Apartmentforsale,125,3,USA hyper equipped,17,,,,,,4,No,As new
442,Immoweb code : 9215023,364530€,"RuedeDinant7,2.017000—Mons",Apartmentforsale,114,1,USA hyper equipped,22,No,,,,,4,No,As new
443,Immoweb code : 9167137,365000€,RuedelaVignette9-11BoxA311160—Auderghem,Apartmentforsale,80,1,USA hyper equipped,11,No,,,,,,No,As new
444,Immoweb code : 9129154,385000€,ChausséedeLouvain61-69BoxC131410—Waterloo,Apartmentforsale,118,3,USA hyper equipped,14,,,,,,4,No,As new
445,Immoweb code : 9106246,395000€,DigueduCanal109-1111070—Anderlecht,Apartmentforsale,113,2,USA hyper equipped,77,,,,,,4,No,As new
446,Immoweb code : 8873435,399000€,DigueduCanal109-1111070—Anderlecht,Apartmentforsale,113,2,USA hyper equipped,63,,,,,,4,No,As new
447,Immoweb code : 9292911,From 268000€ To 428000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'Orne""",,,,,,,,,,,,
448,Immoweb code : 9292970,From 345000€ To 445000€,ChausséedeLouvain61-691410—Waterloo,"""ParcLongchamp""",,,,,,,,,,,,
449,Immoweb code : 9016148,25000€ + 655€ per month,RueGrétry2ABox0114020—Liège,Apartmentforsale,142,3,Installed,4,No,,,,,,,As new
450,Immoweb code : 9274821,From 90000€ To 355000€,Velle809140—Temse,VELLEVISTA,,,,,,,,,,,,
451,Immoweb code : 9174900,From 119000€ To 389000€,AvenuedesBassins13-157000—Mons,TROISMATS,,,,,,,,,,,,
452,Immoweb code : 8899962,From 126250€ To 369000€,JeanLaroystraat1500—Halle,NederhemHalle-Fase3B,,,,,,,,,,,,
453,Immoweb code : 8940490,From 137000€ To 371500€,Lecocqstraat31500—Halle,Nederhem-Siena,,,,,,,,,,,,
454,Immoweb code : 8904372,From 141000€ To 345000€,Hofstraat479100—SINT-NIKLAAS,Squadron,,,,,,,,,,,,
455,Immoweb code : 9147111,From 145900€ To 340900€,Ankerstraat1120—Neder-over-Heembeek,Ananda-Aralia,,,,,,,,,,,,
456,Immoweb code : 8393675,From 152000€ To 349000€,7800—Ath|Askfortheexactaddress,"ATH-""LeRoseau""",,,,,,,,,,,,
457,Immoweb code : 8645941,From 154000€ To 379000€,Simarstrasse12-164700—Eupen,NEO-Phase1,,,,,,,,,,,,
458,Immoweb code : 7677356,From 158000€ To 327500€,AvenueFidéleMengal17100—LALOUVIÈRE,LASTRADA,,,,,,,,,,,,
459,Immoweb code : 9227427,From 159400€ To 338500€,RueEspinthe516900—Aye,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
460,Immoweb code : 8524048,From 160000€ To 710000€,rueduMarais1000—BrusselsCity,UrbanCourt,,,,,,,,,,,,
461,Immoweb code : 9125104,From 165000€ To 350000€,4682—HEURE-LE-ROMAIN|Askfortheexactaddress,RESIDENCELESTERRASSES,,,,,,,,,,,,
462,Immoweb code : 8935159,From 167500€ To 389500€,AvenueAlixdeNamur7090—Braine-le-Comte,"LECHAMPDUMOULIN-""IMMEUBLECOQUELICOT""",,,,,,,,,,,,
463,Immoweb code : 9272250,From 168100€ To 343200€,Oeveldorp132260—OEVEL,DEPAREL,,,,,,,,,,,,
464,Immoweb code : 9252961,From 169600€ To 318000€,ChausséedeNinove7441070—Anderlecht,Poésie,,,,,,,,,,,,
465,Immoweb code : 8910215,From 174990€ To 478272€,Ninoofesesteenweg7761703—Schepdaal,Eylenbosch,,,,,,,,,,,,
466,Immoweb code : 9017116,From 175182€ To 313642€,ChausseedesNerviens1300—Wavre,VALVENA,,,,,,,,,,,,
467,Immoweb code : 8651556,From 176000€ To 445000€,QuaidelaDerivation4020—Liege,Bavière-Appartements,,,,,,,,,,,,
468,Immoweb code : 8690918,From 178000€ To 324000€,avenueduPort86c1000—Bruxelles,TOUR&TAXISV,,,,,,,,,,,,
469,Immoweb code : 8752102,From 179430€ To 495574€,RueduCapitaineMOTZ2-246700—Arlon,RésidenceClosdesSalines,,,,,,,,,,,,
470,Immoweb code : 9106248,From 179500€ To 379000€,Haenebrouckstraat18470—Gistel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
471,Immoweb code : 9223400,From 182000€ To 369000€,1490—Court-St.-Etienne|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
472,Immoweb code : 8998027,From 182000€ To 369000€,AvenuedeWisterzee11490—Court-St.-Etienne,LESBERGESDELADYLE,,,,,,,,,,,,
473,Immoweb code : 9017714,From 185000€ To 420000€,Meersstraat608790—Waregem,CityGardensinWaregem,,,,,,,,,,,,
474,Immoweb code : 9243544,From 185650€ To 360900€,Gieterijstraat12830—Willebroek,PROJECTVREDEBRUG,,,,,,,,,,,,
475,Immoweb code : 9228288,From 186000€ To 506000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'OrneII""",,,,,,,,,,,,
476,Immoweb code : 9228172,From 186000€ To 506000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'OrneII""",,,,,,,,,,,,
477,Immoweb code : 8951487,From 186000€ To 506000€,BoucleJean-FrançoisBreuer1435—Mont-Saint-Guibert,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
478,Immoweb code : 8973258,From 189500€ To 425000€,Holstraat618790—Waregem,RenovatieprojectHippiquetekoopoptoplocatiein,,,,,,,,,,,,
479,Immoweb code : 8877237,From 191000€ To 318000€,Winkelsestraat1188860—Lendelede,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
480,Immoweb code : 9292477,From 191401€ To 330983€,Boudewijnlaan2243—Zandhoven,RESIDENTIEDEHAGESKES,,,,,,,,,,,,
481,Immoweb code : 8808720,From 192500€ To 775000€,AvenueBlücher11420—Braine-l'Alleud,TerraNostra,,,,,,,,,,,,
482,Immoweb code : 9170970,From 194000€ To 428000€,BoucleJean-FrancoisBreuer1435—Mont-Saint-Guibert,"""L'Orne""",,,,,,,,,,,,
483,Immoweb code : 9206641,From 195000€ To 499000€,Kerkplein32-342300—Turnhout,WOONERFDEPASTORIJ,,,,,,,,,,,,
484,Immoweb code : 9104407,From 195000€ To 520000€,AvenuedelaRochette14050—Chaudfontaine,RésidenceTopaze,,,,,,,,,,,,
485,Immoweb code : 8948482,From 195000€ To 420000€,DeMontstraat118900—Ieper,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
486,Immoweb code : 8679173,From 196000€ To 313000€,AugusteDemaeghtlaan2181500—Halle,Groebengracht,,,,,,,,,,,,
487,Immoweb code : 9224318,From 196620€ To 312765€,RuedeDinant77000—Mons,CORSO,,,,,,,,,,,,
488,Immoweb code : 7775444,From 198000€ To 399000€,1500—Halle|Askfortheexactaddress,DeStroppen,,,,,,,,,,,,
489,Immoweb code : 9039413,From 199000€ To 335000€,J.deTroozlaan788370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
490,Immoweb code : 8937274,From 199000€ To 389000€,Stationsstraat28600—Diksmuide,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
491,Immoweb code : 8090042,From 199500€ To 338227€,Lendeleedsestraat1068870—Izegem,PR19001-WoonparkRafael,,,,,,,,,,,,
492,Immoweb code : 9246872,From 200000€ To 599000€,RuedeGeneve5581030—Schaerbeek,"""G-House""",,,,,,,,,,,,
493,Immoweb code : 9017205,From 201200€ To 415500€,ChausseedesNerviens1300—Wavre,VALVENA(C),,,,,,,,,,,,
494,Immoweb code : 9180002,From 207500€ To 449900€,Mechelsebaan272570—Duffel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
495,Immoweb code : 8392391,From 209000€ To 515000€,KarelDeswertlaan388370—Blankenberge,ResidentieMonAmi,,,,,,,,,,,,
496,Immoweb code : 9204326,From 210000€ To 425000€,Herentalsesteenweg172275—POEDERLEE,RESIDENTIEDELA,,,,,,,,,,,,
497,Immoweb code : 9182034,From 213021€ To 444820€,Groenestraat578210—Zedelgem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
498,Immoweb code : 9290272,From 215000€ To 325000€,Westerloseweg372260—Westerlo,RESIDENTIEZANDBERG,,,,,,,,,,,,
499,Immoweb code : 9289340,From 215000€ To 325000€,Westerloseweg372440—Geel,ResidentieZandberg,,,,,,,,,,,,
500,Immoweb code : 8916117,From 215000€ To 385000€,BlankenbergseSteenweg68000—Brugge,Crombrugghe,,,,,,,,,,,,
501,Immoweb code : 8712169,From 215000€ To 539500€,Stationsstraat998790—Waregem,NieuwbouwappartementeninResidentieDeCastorte,,,,,,,,,,,,
502,Immoweb code : 9215912,From 215000€ To 349500€,Stormestraat1408790—Waregem,ResidentieRomanietekoopincentrumWaregem,,,,,,,,,,,,
503,Immoweb code : 9206575,From 217000€ To 767000€,LangeLeemstraat3742018—Antwerp,LANGELEEMSTRAAT374ANTWERPEN,,,,,,,,,,,,
504,Immoweb code : 9205907,From 219000€ To 325000€,Molenstraat402200—Morkhoven,RESIDENTIEMOLENHOF,,,,,,,,,,,,
505,Immoweb code : 9159753,From 219000€ To 508780€,Hoogledestraat358610—Kortemark,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
506,Immoweb code : 9216011,From 219900€ To 339900€,Leopoldstraat41500—Halle,RESIDENTIETENODE,,,,,,,,,,,,
507,Immoweb code : 9199246,From 220000€ To 499000€,RuedeGeneve101140—Evere,"""Leopold&Geneva""",,,,,,,,,,,,
508,Immoweb code : 9206658,From 220000€ To 349000€,Tramstraat742300—Turnhout,RESIDENTIEDEPRIORIJ,,,,,,,,,,,,
509,Immoweb code : 9262498,From 221800€ To 348500€,KoningAlbertI-Laan498370—Blankenberge,VILLAKARMEL,,,,,,,,,,,,
510,Immoweb code : 9265020,From 222500€ To 322500€,HoekZillebeek/Kromstraat9120—BEVEREN,NEST,,,,,,,,,,,,
511,Immoweb code : 8565254,From 225000€ To 399000€,HenriLebbestraat238790—Waregem,Twins,,,,,,,,,,,,
512,Immoweb code : 9004246,From 225675€ To 331088€,Ettingen139820—Merelbeke,DEHEEREN,,,,,,,,,,,,
513,Immoweb code : 8936168,From 229000€ To 545000€,RueNotreDameDebonnaire15-177000—Mons,LAMAISONDUGOUVERNEUR,,,,,,,,,,,,
514,Immoweb code : 9158401,From 230000€ To 598000€,Westvaartdijk3221850—Grimbergen,Westvaartdijk1850,,,,,,,,,,,,
515,Immoweb code : 9148431,From 230000€ To 598000€,Westvaartdijk3221851—GrimbergenHumbeek,Westvaartdijk,,,,,,,,,,,,
516,Immoweb code : 8935093,From 230600€ To 371500€,1501—Halle|Askfortheexactaddress,Nederhem-Siena,,,,,,,,,,,,
517,Immoweb code : 9276260,From 231525€ To 1650000€,1180—Uccle|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
518,Immoweb code : 9281143,From 234000€ To 499000€,Erembodegemstraat49300—Aalst,Zuidkaai,,,,,,,,,,,,
519,Immoweb code : 8953718,From 235000€ To 795000€,RueCourbevoie81348—Louvain-La-Neuve,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
520,Immoweb code : 8612434,From 235000€ To 795000€,BoulevarddeWallonie1348—Ottignies-Louvain-la-NeuveLouvain-la-Neuve,ESPRITCOURBEVOIE,,,,,,,,,,,,
521,Immoweb code : 9068381,From 235000€ To 335000€,Dorpsstraat22Box221851—Grimbergen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
522,Immoweb code : 8654131,From 239000€ To 425000€,1500—Halle|Askfortheexactaddress,Terrazza,,,,,,,,,,,,
523,Immoweb code : 9189605,From 239000€ To 369000€,VanMonsstraat138370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
524,Immoweb code : 9104607,From 239500€ To 345000€,Kerkstraat218470—Gistel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
525,Immoweb code : 8940713,From 240000€ To 419000€,JeanJacminstraat321500—Halle,Terrazza-Appartements,,,,,,,,,,,,
526,Immoweb code : 9125122,From 240000€ To 365000€,SintJansstraat273118—Rotselaar,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
527,Immoweb code : 8642585,From 245000€ To 695000€,Kapelstraat1818450—Bredene,Europa,,,,,,,,,,,,
528,Immoweb code : 8936300,From 247000€ To 595000€,Leopoldstraat22800—Mechelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
529,Immoweb code : 8340079,From 247250€ To 312250€,Stovestraat48600—Diksmuide,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
530,Immoweb code : 9287410,From 249000€ To 422000€,Overwinningsstraat1102830—Willebroek,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
531,Immoweb code : 9206136,From 249000€ To 379000€,KoningLeopoldlaan333920—Lommel,RESIDENTIESILVERZAND,,,,,,,,,,,,
532,Immoweb code : 9150771,From 249500€ To 789000€,RueSainteAnne-RueduSerment1420—Braine-l'Alleud,"""BellecourA-Sainte-Ann",,,,,,,,,,,,
533,Immoweb code : 9147900,From 249500€ To 789000€,1420—Braine-l'Alleud|Askfortheexactaddress,RESIDENCEBELLECOUR,,,,,,,,,,,,
534,Immoweb code : 9256341,From 249500€ To 362500€,Liebaertstraat298420—Wenduine,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
535,Immoweb code : 8673390,From 250000€ To 1265000€,RuedeLigne1000—Bruxelles,Catedra,,,,,,,,,,,,
536,Immoweb code : 8672537,From 250000€ To 570000€,RuedeLigne11000—Bruxelles,Catedra,,,,,,,,,,,,
537,Immoweb code : 8541987,From 250000€ To 445000€,AvenuedesVillas141340—Ottignies-Louvain-la-Neuve,LESTERRASSESDEBALZAT,,,,,,,,,,,,
538,Immoweb code : 8233005,From 250000€ To 349000€,Stasegemsestraat18500—Kortrijk,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
539,Immoweb code : 7858912,From 250000€ To 715000€,GroteMarkt9600—Ronse,ResidentieObelisk,,,,,,,,,,,,
540,Immoweb code : 9258482,From 252500€ To 349000€,Stichelgatstraat21700—Dilbeek,ResidentieWolvendal,,,,,,,,,,,,
541,Immoweb code : 9252844,From 255000€ To 550000€,1190—Forest|Askfortheexactaddress,MAUBEL,,,,,,,,,,,,
542,Immoweb code : 9150734,From 255000€ To 679500€,RueduSerment1420—Braine-l'Alleud,"""BellecourB-Serment""",,,,,,,,,,,,
543,Immoweb code : 9150716,From 255000€ To 599500€,RueJulesHans1420—Braine-l'Alleud,"""BellecourC-JulesHans",,,,,,,,,,,,
544,Immoweb code : 9255295,From 257500€ To 329500€,Kapelleblokstraat22800—Mechelen,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
545,Immoweb code : 9222397,From 258025€ To 347500€,VanMaerlantstraat458370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
546,Immoweb code : 8600417,From 259500€ To 365000€,DeSmetDeNaeyerlaan828370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
547,Immoweb code : 7601373,From 260000€ To 315000€,RuedesMyosotis15101—Erpent,LePlateaud'Erpent,,,,,,,,,,,,
548,Immoweb code : 9091934,From 264000€ To 329000€,Antwerpsesteenweg1182550—Kontich,PROJECTGonthier,,,,,,,,,,,,
549,Immoweb code : 8314634,From 264000€ To 329000€,RuedelaChapelled'Enhaive2455100—Jambes,LesJardinsd'Enhaive-A,,,,,,,,,,,,
550,Immoweb code : 9256939,From 265000€ To 325000€,RuedeGeronsart2805100—Jambes,"""LeChÃteaudeGéronsart""",,,,,,,,,,,,
551,Immoweb code : 9250792,From 265000€ To 695000€,Heidelbergstraat228210—Loppem,DomeinHeydelberg,,,,,,,,,,,,
552,Immoweb code : 9205053,From 269000€ To 503000€,ChausséedeStockel2021200—Woluwe-Saint-Lambert,"""SoStockelA""",,,,,,,,,,,,
553,Immoweb code : 8675623,From 269000€ To 503000€,ChausseedeStockel2021200—Woluwe-Saint-Lambert,SoStockelA,,,,,,,,,,,,
554,Immoweb code : 8773002,From 272000€ To 370000€,Havenlaan86C1000—BrusselsCity,Dayton,,,,,,,,,,,,
555,Immoweb code : 9245458,From 273000€ To 309000€,Stationsstraat152830—Willebroek,DeBrouwerij,,,,,,,,,,,,
556,Immoweb code : 9219311,From 275000€ To 365000€,FélixVandeSandestraat11081—Koekelberg,FelixKoekelberg,,,,,,,,,,,,
557,Immoweb code : 8955101,From 275000€ To 325000€,Viaduct-Dam292060—Antwerp,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
558,Immoweb code : 9205932,From 275000€ To 425000€,Poederleesteenweg14-202460—Lichtaart,RESIDENTIEXANDORII,,,,,,,,,,,,
559,Immoweb code : 8606629,From 275750€ To 312150€,Graethempoort213840—Borgloon,ResidentieBloesemparkFaseI,,,,,,,,,,,,
560,Immoweb code : 7957088,From 279000€ To 895000€,ChausséedeMons697-699-701070—Anderlecht,LeClosd'Elsa,,,,,,,,,,,,
561,Immoweb code : 9248937,From 279000€ To 435000€,2930—Brasschaat|Askfortheexactaddress,VANHEMELRIJCKLEI1-3BRASSCHAAT,,,,,,,,,,,,
562,Immoweb code : 8557413,From 279000€ To 1640994€,Brusselsesteenweg49000—Gent,KEIZERPOORT,,,,,,,,,,,,
563,Immoweb code : 9132025,From 280000€ To 690000€,01340—OTTIGNIES|Askfortheexactaddress,LeDomainedeFranquenies,,,,,,,,,,,,
564,Immoweb code : 9205739,From 280000€ To 420000€,LeoKempenaersstraat22220—Heist-op-den-Berg,ResidentieBrouwershof,,,,,,,,,,,,
565,Immoweb code : 8390900,From 280000€ To 305000€,SintJansstraat573118—Werchter,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
566,Immoweb code : 9235195,From 281400€ To 693450€,1420—Braine-l'Alleud|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
567,Immoweb code : 9072821,From 282000€ To 549000€,RuedelaVictoire188-2001060—Saint-Gilles,Victory,,,,,,,,,,,,
568,Immoweb code : 9227920,From 284250€ To 396000€,Tolpoortstraat1269800—Deinze,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
569,Immoweb code : 8928296,From 285000€ To 625000€,Vaartdijk93018—Wijgmaal,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
570,Immoweb code : 9099090,From 289000€ To 579000€,Muishondstraat29000—Gent,GANDA,,,,,,,,,,,,
571,Immoweb code : 8556707,From 290000€ To 580000€,AvenueJulesBordet321140—Evere,RESIDENCESEVERGATE,,,,,,,,,,,,
572,Immoweb code : 8898129,From 290000€ To 465000€,Onderwijsstraat78370—Blankenberge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
573,Immoweb code : 7273080,From 292500€ To 323000€,Vaartstraat608770—Ingelmunster,PR17011-ResidentieHoutenWaal(1),,,,,,,,,,,,
574,Immoweb code : 8936082,From 295000€ To 635000€,PlaceOlivierStrebelle11180—Uccle,Lespromenadesd'Uccle-,,,,,,,,,,,,
575,Immoweb code : 8866940,From 295000€ To 685000€,OlivierStrebelleplein11180—Uccle,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
576,Immoweb code : 8778253,From 295000€ To 395000€,ClosJean-PierreDeLaunoit1-21180—Uccle,LesPromenadesd'Uccle-,,,,,,,,,,,,
577,Immoweb code : 8946683,From 295000€ To 395000€,Handelslei942980—Zoersel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
578,Immoweb code : 7585166,From 295000€ To 375000€,RuedeGeronsart2805100—Jambes,"""LaFermedeGéronsart""",,,,,,,,,,,,
579,Immoweb code : 9099087,From 295000€ To 499000€,Tondelierlaan109000—Gent,Flora,,,,,,,,,,,,
580,Immoweb code : 9147101,From 295900€ To 410900€,Ankerstraat1120—Neder-over-Heembeek,Ananda-Mahonia,,,,,,,,,,,,
581,Immoweb code : 9216640,From 296000€ To 693450€,1420—Braine-l'Alleud|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
582,Immoweb code : 8922599,From 297000€ To 449000€,AdolfBaeyensstraat9040—SINT-AMANDSBERG,ResidentieUlobia,,,,,,,,,,,,
