,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
6828,Immoweb code : 9210952,575000€,RueduFiltreàEau14570—Marchin,Exceptionalpropertyforsale,254,2,Hyper equipped,,No,,,820,989,4,No,Just renovated
6829,Immoweb code : 9288607,585000€,1410—Waterloo|Askfortheexactaddress,Villaforsale,190,4,Installed,22,,,,,532,4,,As new
6830,Immoweb code : 9282582,595000€,1160—Auderghem|Askfortheexactaddress,Houseforsale,147,3,Hyper equipped,6,No,,,45,112,2,No,As new
6831,Immoweb code : 9271457,599000€,1310—LaHulpe|Askfortheexactaddress,Villaforsale,220,5,Installed,,,,,125,256,3,,As new
6832,Immoweb code : 9269570,599000€,RueProvinciale8474450—Juprelle,Houseforsale,300,4,Installed,50,No,,South West,1000,1391,4,,
6833,Immoweb code : 9030759,550000€,Frankrijklei142000—Antwerp,Apartmentforsale,100,2,USA hyper equipped,22,,,,,,,,
6834,Immoweb code : 9312732,565000€,2800—Mechelen|Askfortheexactaddress,Apartmentforsale,179,3,Installed,,No,,,,,2,,Just renovated
6835,Immoweb code : 9317597,540000€,1348—Louvain-La-Neuve|Askfortheexactaddress,Houseforsale,150,5,Installed,48,,,West,,318,3,,Good
6836,Immoweb code : 9316979,549000€,1070—Anderlecht|Askfortheexactaddress,Mansionforsale,235,5,Semi equipped,,No,,,,66,2,,Just renovated
6837,Immoweb code : 9316978,549000€,1070—Anderlecht|Askfortheexactaddress,Apartmentblockforsale,235,5,Semi equipped,,No,,,,66,2,,Just renovated
6838,Immoweb code : 9228265,515000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Apartmentforsale,160,4,Semi equipped,42,No,,,,,2,No,To renovate
6839,Immoweb code : 9186588,520000€,1000—Bruxelles|Askfortheexactaddress,Apartmentforsale,132,3,Hyper equipped,10,No,,,,,2,No,To be done up
6840,Immoweb code : 9272837,520000€,1040—Etterbeek|Askfortheexactaddress,Duplexforsale,162,3,Hyper equipped,,No,,,,,2,No,As new
6841,Immoweb code : 9188526,520000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,132,3,Hyper equipped,10,No,,,,,2,No,To be done up
6842,Immoweb code : 9045101,525000€,AvenuedeBroqueville1161200—Woluwe-Saint-Lambert,Apartmentforsale,230,4,,,No,,,,,2,,To be done up
6843,Immoweb code : 9267554,529000€,Kipdorp39Box32000—Antwerp,Apartmentforsale,150,2,Hyper equipped,25,No,,,,,,No,As new
6844,Immoweb code : 9094740,545000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,160,3,Installed,17,No,,,,,2,No,To be done up
6845,Immoweb code : 9101321,547500€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Apartmentforsale,151,3,USA hyper equipped,10,No,,,,,3,No,Good
6846,Immoweb code : 9079055,549000€,RuedelaVictoire188-2001060—Saint-Gilles,Apartmentforsale,137,3,USA hyper equipped,,No,,,,,3,,As new
6847,Immoweb code : 9232483,549000€,Alsembergsesteenweg5741653—Dworp,Apartmentforsale,400,2,Not installed,30,No,,,,,3,,Good
6848,Immoweb code : 9256135,550000€,Schaliestraat15BoxB11602—Vlezenbeek,Apartmentforsale,245,3,Installed,70,No,,,,,4,,Just renovated
6849,Immoweb code : 9228696,600000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,233,5,Hyper equipped,40,No,,,,,2,No,As new
6850,Immoweb code : 9163375,25000€ + 650€ per month,Ruedel'Etang465030—Gembloux,Houseforsale,110,2,Semi equipped,20,No,,South West,,915,,,Good
6851,Immoweb code : 8439215,549000€,Pasdam118300—Knokkecentrum,Houseforsale,175,4,Installed,,No,,,,680,4,,To be done up
6852,Immoweb code : 8664756,600000€,Dendermondsesteenweg592830—Willebroek,Apartmentblockforsale,,,Semi equipped,,No,,,,295,2,,Good
6853,Immoweb code : 9306184,575000€,1470—Genappe|Askfortheexactaddress,Exceptionalpropertyforsale,329,5,Semi equipped,,No,,,,526,3,No,Good
6854,Immoweb code : 9310027,599000€,EugeenDierckxlaan72970—Schilde,Houseforsale,305,5,Installed,,No,,South,1200,1600,,Yes,Good
6855,Immoweb code : 9222808,599000€,1860—Meise|Askfortheexactaddress,Exceptionalpropertyforsale,266,4,USA installed,30,No,,North West,140,302,2,,Good
6856,Immoweb code : 9292847,545000€,5000—Namur|Askfortheexactaddress,Villaforsale,200,4,Installed,80,No,,,1100,1238,4,,As new
6857,Immoweb code : 9294290,549000€,Alsembergsesteenweg5741653—Dworp,Mixed-usebuildingforsale,400,2,Not installed,30,No,,,,335,3,,Good
6858,Immoweb code : 9317473,600000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,160,2,USA hyper equipped,4,No,,,,,2,No,Just renovated
6859,Immoweb code : 9196518,25000€ + 500€ per month,RuedesGuillemins54Box544000—Liège,Studioforsale,40,,Semi equipped,4,No,,,,,,,As new
6860,Immoweb code : 9267589,545000€,AvenuedelaToisond'Or681060—Saint-Gilles,Apartmentforsale,160,3,,,No,,,,,2,,Good
6861,Immoweb code : 9242840,550000€,Dorpsstraat779190—Stekene,Apartmentforsale,190,2,Installed,50,No,1,,,,2,,
6862,Immoweb code : 9307309,585000€,PietervanDenBemdenlaan82650—Edegem,Houseforsale,300,3,Hyper equipped,,No,,South West,,400,,,As new
6863,Immoweb code : 9314335,595000€,1150—Woluwe-Saint-Pierre|Askfortheexactaddress,Houseforsale,140,3,USA installed,,No,,,130,223,3,,Good
6864,Immoweb code : 9268161,510000€,3090—Overijse|Askfortheexactaddress,Houseforsale,236,4,Installed,14,No,,,,1982,4,,Good
6865,Immoweb code : 9270144,535000€,Laarheidestraat441650—Beersel,Apartmentblockforsale,295,3,Not installed,,No,,,,1765,3,,
6866,Immoweb code : 9146650,535000€,Laarheidestraat441650—Beersel,Mixed-usebuildingforsale,295,3,Not installed,,No,,,,1765,3,,
6867,Immoweb code : 9146649,535000€,Laarheidestraat441650—Beersel,Houseforsale,295,3,Not installed,,No,,,,1765,3,,
6868,Immoweb code : 8365467,549000€,1982—ELEWIJT|Askfortheexactaddress,Villaforsale,246,4,Semi equipped,,No,,North West,700,1000,4,,To renovate
6869,Immoweb code : 8847966,550000€,RuedesEspagnols1266700—Arlon,Houseforsale,186,4,Installed,25,No,,East,2400,2500,4,,To be done up
6870,Immoweb code : 9011262,564000€,RuedesPotiers3186717—Attert,Villaforsale,270,5,Installed,,No,,North,,1072,3,,Good
6871,Immoweb code : 8913424,564000€,RuedesPotiers3186717—Attert,Houseforsale,270,5,Installed,,No,,North,,1072,3,,Good
6872,Immoweb code : 8749035,565000€,1495—Villers-la-Ville|Askfortheexactaddress,Villaforsale,210,4,Installed,,No,1,,,1530,4,,Good
6873,Immoweb code : 9220357,585000€,3090—Overijse|Askfortheexactaddress,Villaforsale,281,5,USA installed,,No,,,1900,2180,4,,Good
6874,Immoweb code : 9005181,590000€,RueduCimetière304130—Esneux,Houseforsale,200,4,Semi equipped,,No,,,1500,8400,4,,Good
6875,Immoweb code : 9264334,590000€,RueTrouàlaVigne116220—Heppignies,Villaforsale,300,4,USA installed,50,No,,,1000,1200,4,No,As new
6876,Immoweb code : 9236805,595000€,2275—Lille|Askfortheexactaddress,Villaforsale,260,3,Hyper equipped,17,No,,South,800,1115,4,,Good
6877,Immoweb code : 9302334,545000€,1861—Wolvertem|Askfortheexactaddress,Villaforsale,185,4,USA installed,17,No,,West,,651,4,,Good
6878,Immoweb code : 9306219,580000€,Rueducentry141390—Grez-Doiceau,Houseforsale,258,4,Hyper equipped,20,,1,South West,1345,1345,3,,Good
6879,Immoweb code : 9298674,525000€,ZénobeGrammestraat42018—Antwerp1,Houseforsale,180,3,Installed,,,,,,68,1,,As new
6880,Immoweb code : 9302862,595000€,SylvainDupuisstraat48/1.18300—Knokke,Apartmentforsale,97,2,Installed,20,,,South,,,2,No,As new
6881,Immoweb code : 9307526,525000€,1470—Genappe|Askfortheexactaddress,Villaforsale,273,3,USA hyper equipped,45,No,,,1223,1223,4,No,As new
6882,Immoweb code : 9307327,550000€,EduardArsenstraat1292640—Mortsel,Exceptionalpropertyforsale,312,4,,,,,,,99,1,,Just renovated
6883,Immoweb code : 9227059,520000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,121,3,Hyper equipped,9,No,,,,,2,No,Good
6884,Immoweb code : 9227058,520000€,1060—Saint-Gilles|Askfortheexactaddress,Apartmentforsale,121,3,Hyper equipped,9,No,,,,,2,No,Good
6885,Immoweb code : 9257073,560000€,1160—Auderghem|Askfortheexactaddress,Penthouseforsale,152,3,Installed,20,No,,,,,2,No,As new
6886,Immoweb code : 9211154,570000€,1050—Ixelles|Askfortheexactaddress,Apartmentforsale,110,2,USA hyper equipped,24,No,,,,,2,No,As new
6887,Immoweb code : 9247962,575000€,1000—BRUXELLES1|Askfortheexactaddress,Penthouseforsale,170,3,Installed,10,,,,,,2,,Good
6888,Immoweb code : 9181255,585000€,1050—Ixelles|Askfortheexactaddress,Duplexforsale,115,3,Hyper equipped,8,No,,,50,,2,No,Good
6889,Immoweb code : 8894073,595000€,rueGroeselenberg43Box01180—Uccle,Groundfloorforsale,101,2,USA hyper equipped,23,No,,,,,,No,As new
6890,Immoweb code : 9177839,595000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Penthouseforsale,147,2,USA hyper equipped,80,,,,,,2,No,As new
6891,Immoweb code : 9272431,40000€ + 1100€ per month,1400—Nivelles|Askfortheexactaddress,Villaforsale,168,3,Installed,,No,,South East,258,602,4,,Good
6892,Immoweb code : 9272429,40000€ + 1100€ per month,1400—Nivelles|Askfortheexactaddress,Bungalowforsale,168,3,Installed,,No,,South East,258,602,4,,Good
6893,Immoweb code : 9192914,500000€,1200—Woluwe-Saint-Lambert|Askfortheexactaddress,Mixed-usebuildingforsale,270,4,USA hyper equipped,10,No,,,,149,2,,Good
6894,Immoweb code : 9248283,530000€,1330—Rixensart|Askfortheexactaddress,Houseforsale,180,3,Hyper equipped,30,,1,South,70,140,3,,Good
6895,Immoweb code : 9233103,540000€,AvenueSaintHubert877090—HENNUYERES,Villaforsale,185,3,,25,,,North East,,2222,4,,Good
6896,Immoweb code : 9291992,550000€,RueMaes521050—Ixelles,Houseforsale,150,7,,,No,,,,52,2,,To be done up
6897,Immoweb code : 8790030,579000€,1180—Uccle|Askfortheexactaddress,Town-houseforsale,200,5,Hyper equipped,6,,1,,35,100,2,,As new
6898,Immoweb code : 9186358,590000€,1410—Waterloo|Askfortheexactaddress,Villaforsale,165,4,Semi equipped,,,,,500,800,4,,To be done up
6899,Immoweb code : 9187088,599000€,Kokerijstraat399310—MELDERT,Villaforsale,522,4,Hyper equipped,25,No,1,,,800,4,,
6900,Immoweb code : 8955650,40000€ + 1400€ per month,1370—PIÉTRAIN|Askfortheexactaddress,Houseforsale,236,3,Installed,,,,North,,2090,4,,Good
6901,Immoweb code : 9300710,595000€,1050—Ixelles|Askfortheexactaddress,Houseforsale,170,3,Installed,12,No,,,,100,2,,To be done up
6902,Immoweb code : 9300320,595000€,Rubenslei32/72018—Antwerp,Apartmentforsale,170,2,Hyper equipped,4,No,1,,,,2,No,As new
6903,Immoweb code : 9310231,520000€,avenuedesJardins281030—Schaerbeek,Houseforsale,145,3,Hyper equipped,,,1,South West,260,344,3,,As new
6904,Immoweb code : 9303601,585000€,ChausséedeWaterloo9161180—Uccle,Apartmentforsale,113,2,Hyper equipped,22,No,,,,,3,,Just renovated
6905,Immoweb code : 8670795,35000€ + 955€ per month,4020—Liège|Askfortheexactaddress,Apartmentforsale,125,1,Hyper equipped,8,No,1,,,,2,,As new
6906,Immoweb code : 9306850,510000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,100,2,USA hyper equipped,18,,,,,,,No,As new
6907,Immoweb code : 9306837,510000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,100,2,USA hyper equipped,18,,,,,,,No,As new
6908,Immoweb code : 9254860,515000€,HeiligHartlaan55-579300—Aalst,Apartmentblockforsale,439,,Installed,,No,,,,,2,,Good
6909,Immoweb code : 9285352,537000€,Hoogstraat1569000—Gent,Houseforsale,224,3,Installed,,No,,,,83,2,,Good
6910,Immoweb code : 9105908,538000€,Landsdijk1349968—Assenede,Houseforsale,325,5,Installed,,No,,,,2110,4,,Good
6911,Immoweb code : 9282541,575000€,2800—Mechelen|Askfortheexactaddress,Houseforsale,637,2,Installed,24,No,,,,370,,,Good
6912,Immoweb code : 9282540,575000€,2800—Mechelen|Askfortheexactaddress,Apartmentblockforsale,637,2,Installed,24,No,,,,370,,,Good
6913,Immoweb code : 9295943,575000€,1474—Ways|Askfortheexactaddress,Houseforsale,329,5,Semi equipped,,No,,,,526,3,No,Good
6914,Immoweb code : 9253673,540000€,Vredelaan11D3120—Tremelo,Houseforsale,212,3,Installed,30,No,,West,,467,3,,
6915,Immoweb code : 9301610,545000€,Heindonksesteenweg2192830—Willebroek,Houseforsale,,3,Installed,,No,1,,,,4,,Good
6916,Immoweb code : 9300553,580000€,ChausseedeNeerstalle261190—Forest,Houseforsale,230,4,Semi equipped,6,No,,,120,200,2,,To be done up
6917,Immoweb code : 9305962,40000€ + 375€ per month,entreBoverieetPairay14100—Seraing,Mixed-usebuildingforsale,95,2,Installed,,No,,,,380,2,,Good
6918,Immoweb code : 9305230,599000€,Grenadiersstraat98800—Roeselare,Villaforsale,190,4,Installed,,No,,North West,,1011,,,Good
6919,Immoweb code : 9308783,530000€,OudeBrusselseWeg239000—Gent,Apartmentforsale,156,3,Hyper equipped,52,No,,South West,,,,No,
6920,Immoweb code : 9306882,530000€,OudeBrusselseWeg239090—Melle,Apartmentforsale,156,3,Hyper equipped,52,No,,South West,,,,No,
6921,Immoweb code : 9318314,575000€,BoulevardLouisSchmidt84Box41040—Etterbeek,Apartmentforsale,196,3,Hyper equipped,16,No,,,,,2,No,As new
6922,Immoweb code : 9198178,50000€ + 650€ per month,1400—Nivelles|Askfortheexactaddress,Apartmentforsale,90,2,,2,No,,,,,,,As new
6923,Immoweb code : 8764243,550000€,AvenuedeBroqueville91150—Woluwe-Saint-Pierre,Apartmentforsale,184,3,,,No,,,,,,,As new
6924,Immoweb code : 9279280,580000€,Groeselenberg571180—Uccle,Apartmentforsale,100,2,USA hyper equipped,17,,,,,,,No,As new
6925,Immoweb code : 9249076,589000€,Wampenberg782370—Arendonk,Loftforsale,397,4,,,No,,,,,,,
6926,Immoweb code : 8724229,35000€ + 498€ per month,RueTigedesSaules184550—Nandrin,Houseforsale,140,3,Installed,,No,,,,1020,3,,Good
6927,Immoweb code : 9239293,65000€ + 1395€ per month,8660—ADINKERKE|Askfortheexactaddress,Houseforsale,184,2,Installed,,No,1,,,505,3,,Good
6928,Immoweb code : 9239292,65000€ + 1395€ per month,8660—ADINKERKE|Askfortheexactaddress,Exceptionalpropertyforsale,184,2,Installed,,No,1,,,505,3,,Good
6929,Immoweb code : 9239290,65000€ + 1395€ per month,8660—ADINKERKE|Askfortheexactaddress,Countryhouseforsale,184,2,Installed,,No,1,,,505,3,,Good
6930,Immoweb code : 9220125,505000€,AvenueJ.Deridder801780—Wemmel,Houseforsale,200,3,Installed,12,Yes,,,100,234,3,,As new
6931,Immoweb code : 9189240,515000€,1490—SART-MESSIRE-GUILLAUME|Askfortheexactaddress,Houseforsale,216,6,Installed,,,1,North West,,1159,4,,Good
6932,Immoweb code : 9237443,517000€,Vlaamsekaai1329000—Gent,Houseforsale,225,2,Installed,,,,,43,150,3,,As new
6933,Immoweb code : 8465704,520000€,ChausséeduRoeulx4237062—Naast,Villaforsale,377,5,Installed,,,,North West,,2000,4,,Good
6934,Immoweb code : 9024331,525000€,1340—Ottignies-Louvain-la-Neuve|Askfortheexactaddress,Mansionforsale,230,5,Hyper equipped,50,No,,,,730,3,No,Good
6935,Immoweb code : 8895641,525000€,Kroonstraat759940—Ertvelde,Mixed-usebuildingforsale,171,3,Semi equipped,12,No,,,,1988,4,No,To be done up
6936,Immoweb code : 9282749,529000€,Vosstraat179170—Sint-Gillis-Waas,Villaforsale,250,4,Installed,40,,,,,2772,4,,Good
6937,Immoweb code : 9280851,530000€,Kortrijkstraat358700—Tielt,Houseforsale,400,3,Installed,,No,,,,380,,,
6938,Immoweb code : 9281933,535000€,Junolaan82900—Schoten,Houseforsale,203,3,Installed,35,No,,,450,1050,3,,Good
6939,Immoweb code : 9291578,549000€,Noordkriekenlaan112960—Brecht,Villaforsale,210,3,Installed,40,,1,South West,250,770,4,Yes,As new
6940,Immoweb code : 9292236,549000€,Sint-JanBerchmansstraat443920—Lommel,Villaforsale,283,5,USA hyper equipped,42,,,South West,800,1100,4,,As new
6941,Immoweb code : 9229745,549000€,Hovelingen19070—Heusden,Villaforsale,180,4,Installed,25,No,,South East,300,450,3,,Good
6942,Immoweb code : 9292175,550000€,1348—Louvain-La-Neuve|Askfortheexactaddress,Houseforsale,170,4,Hyper equipped,15,,,North,124,201,2,,As new
6943,Immoweb code : 9196012,550000€,1980—EPPEGEM|Askfortheexactaddress,Houseforsale,186,3,Installed,25,No,,South East,2000,3151,4,,Good
6944,Immoweb code : 9249913,550000€,Zandstraat182570—Duffel,Houseforsale,233,3,Installed,50,,1,,,1118,4,,Good
6945,Immoweb code : 9046784,550000€,RueMatrognard14000—Liège,Mixed-usebuildingforsale,258,4,Installed,,No,,,,65,3,No,As new
6946,Immoweb code : 9263974,569000€,GESTELBOS22980—Zoersel,Villaforsale,175,3,Hyper equipped,20,,,,1300,1642,4,Yes,Just renovated
6947,Immoweb code : 9289218,589000€,RueduPressoir526800—Libramont-Chevigny,Houseforsale,596,5,Installed,38,No,1,South East,1300,1500,4,,As new
6948,Immoweb code : 9283677,595000€,PieterCoeckestraat519300—Aalst,Houseforsale,219,3,Installed,,No,,,,123,2,,Good
6949,Immoweb code : 9246277,598000€,Antwerpsesteenweg582500—Lier,Mansionforsale,296,4,Hyper equipped,,,,,280,330,2,,Good
6950,Immoweb code : 9274132,600000€,1932—ZaventemSint-Stevens-Woluwe|Askfortheexactaddress,Houseforsale,347,5,Hyper equipped,,No,,,207,480,2,No,As new
6951,Immoweb code : 9306361,595000€,Noordakkerstraat2C8750—Wingene,Villaforsale,230,3,Installed,60,,,,195,441,4,,As new
6952,Immoweb code : 9130603,570000€,Stokerijstraat25dBox52110—Wijnegem,Duplexforsale,150,2,Hyper equipped,,No,,,,,,No,As new
6953,Immoweb code : 9292948,547000€,Smissenhoek1299620—Zottegem,Houseforsale,360,5,Semi equipped,,No,,,,259,3,,
6954,Immoweb code : 9297410,580000€,6700—Arlon|Askfortheexactaddress,Houseforsale,294,4,USA hyper equipped,25,No,,,100,188,2,,As new
6955,Immoweb code : 9309582,500000€,2000—Antwerp|Askfortheexactaddress,Apartmentforsale,100,2,USA hyper equipped,18,,,,,,,,As new
6956,Immoweb code : 6981865,From 162000€ To 715000€,Slachthuiskaai23500—Hasselt,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
6957,Immoweb code : 9274179,535000€,RueRosierBois541331—Rosières,Villaforsale,165,3,Installed,60,No,,South East,765,846,4,,Just renovated
6958,Immoweb code : 9300115,530000€,Dam43/518500—Kortrijk,Penthouseforsale,138,2,Installed,78,,,,,,,No,As new
6959,Immoweb code : 9299276,513100€,RuedeSart-Risbart201325—Chaumont-Gistoux,Villaforsale,250,4,Hyper equipped,29,No,,,1189,1189,4,,
6960,Immoweb code : 9306568,575000€,Fortstraat7/05.018400—Oostende,Apartmentforsale,121,2,Hyper equipped,78,No,,,,,3,No,As new
6961,Immoweb code : 9226421,525000€,Sint-Antoniusbaan2472980—Zoersel,Houseforsale,325,5,Hyper equipped,,No,,South,,721,,,Good
6962,Immoweb code : 8769977,525000€,RueduCommerce206900—Marche-en-Famenne,Houseforsale,450,5,Hyper equipped,,No,,,,170,,,As new
6963,Immoweb code : 9272088,529000€,Helststraat82630—Aartselaar,Houseforsale,220,3,Hyper equipped,30,No,,,300,480,,,As new
6964,Immoweb code : 9246058,529000€,PastoorDeVosstraat369860—Scheldewindeke,Houseforsale,171,3,Hyper equipped,,No,,South,,1242,,,As new
6965,Immoweb code : 9151829,530000€,Mariakerkelaan1188400—Oostende,Houseforsale,68,3,Hyper equipped,,No,,South East,,178,,,As new
6966,Immoweb code : 9271428,545000€,Wielewaalstraat18902—Hollebeke,Villaforsale,200,3,Hyper equipped,31,No,,South,225,1057,,,As new
6967,Immoweb code : 9287810,549000€,Rode-Kruislaan633200—Aarschot,Houseforsale,436,8,Installed,,No,,North East,300,537,,,Good
6968,Immoweb code : 9229677,550000€,Consciencestraat528370—Blankenberge,Houseforsale,449,4,Installed,,No,,,,170,,,Good
6969,Immoweb code : 9090669,560000€,RuelleTiedor175570—Sevry,Houseforsale,200,4,Hyper equipped,30,No,,South East,,15500,,,Good
6970,Immoweb code : 9239474,569000€,Pluvierstraat298380—Lissewege,Villaforsale,175,3,Installed,,No,,South,,840,,,Good
6971,Immoweb code : 9283836,580000€,Bitterzoetlaan108670—Oostduinkerke,Villaforsale,225,5,Installed,,No,,South West,,721,,,Good
6972,Immoweb code : 9262105,580000€,PaterPirestraat408800—Roeselare,Villaforsale,361,5,Installed,,No,,South West,1,813,,,Good
6973,Immoweb code : 9277741,595000€,Gasthuisdreef12870—Ruisbroek,Villaforsale,200,4,Hyper equipped,,No,,West,,911,,Yes,As new
6974,Immoweb code : 9235933,595000€,Gasthuisdreef12870—Puurs-Sint-Amands,Villaforsale,200,4,Hyper equipped,,No,,West,,911,,Yes,As new
6975,Immoweb code : 9091170,599000€,RueduRouwa12BoxAB4680—Oupeye,Villaforsale,396,5,Installed,80,No,,,,1100,,,Good
6976,Immoweb code : 9180439,599000€,TorhoutseSteenweg218200—SINT-ANDRIES,Apartmentblockforsale,225,4,Installed,,No,,,,158,2,,Good
6977,Immoweb code : 9292165,600000€,RuedesBrebis711170—Watermael-Boitsfort,Houseforsale,175,3,USA hyper equipped,,,,,74,,2,No,Good
6978,Immoweb code : 9277546,50000€ + 2700€ per month,1950—Kraainem|Askfortheexactaddress,Apartmentforsale,160,3,Installed,,No,,,,,,,Good
6979,Immoweb code : 9015936,500000€,1000—Bruxelles|Askfortheexactaddress,Apartmentforsale,90,2,USA uninstalled,12,No,,,,,2,No,As new
6980,Immoweb code : 9286602,500000€,1180—Uccle|Askfortheexactaddress,Apartmentforsale,150,3,Hyper equipped,30,,,,,,2,,As new
6981,Immoweb code : 9251451,519000€,RueGeorgesdeLombaerde491140—Evere,Penthouseforsale,162,3,Hyper equipped,57,,,,,,,,Good
6982,Immoweb code : 9241313,535000€,avenuedeWolvendael1551180—Uccle,Apartmentforsale,160,4,Installed,8,,1,,,,3,,Good
6983,Immoweb code : 8457259,540000€,1000—BRUXELLES|Askfortheexactaddress,Apartmentforsale,95,2,Installed,12,No,,,,,2,,Just renovated
6984,Immoweb code : 9168816,549000€,AvenuedelaSauvagine81170—Watermael-Boitsfort,Groundfloorforsale,146,4,Installed,50,,,,,,2,No,Good
6985,Immoweb code : 9219099,560000€,1000—Bruxelles|Askfortheexactaddress,Duplexforsale,124,2,USA hyper equipped,,No,,,90,,2,No,As new
6986,Immoweb code : 9222647,560000€,1040—Etterbeek|Askfortheexactaddress,Duplexforsale,124,2,USA hyper equipped,,No,,,90,,2,No,As new
6987,Immoweb code : 9237212,560000€,Geldenaaksebaan294Box01.013001—Heverlee,Apartmentforsale,138,2,Hyper equipped,23,,,,,,2,,As new
6988,Immoweb code : 9114436,575000€,3000—Leuven|Askfortheexactaddress,Apartmentforsale,136,3,Not installed,8,No,,,,,3,,Good
6989,Immoweb code : 9073005,590000€,1030—Schaerbeek|Askfortheexactaddress,Groundfloorforsale,200,2,USA hyper equipped,20,No,,,310,,2,,Good
6990,Immoweb code : 9040912,590000€,1050—Ixelles|Askfortheexactaddress,Penthouseforsale,95,2,USA hyper equipped,35,No,,,,,3,,Good
6991,Immoweb code : 9040911,595000€,1000—BRUXELLES|Askfortheexactaddress,Penthouseforsale,102,2,USA hyper equipped,30,No,,,,,3,,Good
6992,Immoweb code : 9290794,595000€,1160—Auderghem|Askfortheexactaddress,Apartmentforsale,125,3,USA hyper equipped,12,No,,,70,,2,No,As new
6993,Immoweb code : 7691185,595000€,Driehoeksplein10BoxA8300—Knokke-Heist,Apartmentforsale,,2,Installed,,,,,,,2,No,Good
6994,Immoweb code : 9090654,598000€,warandestraat48Box329140—Steendorp,Duplexforsale,145,2,Installed,21,No,1,,,,,,As new
6995,Immoweb code : 9004472,599000€,Hertstraat19/9C8400—Oostende,Apartmentforsale,100,2,Hyper equipped,5,Yes,1,,,,2,No,As new
6996,Immoweb code : 9298425,560000€,Baeckelmansstraat982830—Willebroek,Villaforsale,660,3,Semi equipped,60,No,,South West,1,2200,4,,To renovate
6997,Immoweb code : 9300972,560000€,Ruedel'AbbéToussaint134950—Waimes,Exceptionalpropertyforsale,270,5,Hyper equipped,59,,2,,,985,4,Yes,Just renovated
6998,Immoweb code : 9099121,579000€,Muishondstraat29000—Gent,Penthouseforsale,122,3,,99,No,,South West,,,,No,
6999,Immoweb code : 9316352,535000€,Broechemlei65C2520—Ranst,Houseforsale,169,4,Hyper equipped,53,No,,,190,409,3,,As new
7000,Immoweb code : 8596805,30000€ + 600€ per month,6220—HEPPIGNIES|Askfortheexactaddress,Houseforsale,95,2,Installed,,No,,,,259,3,,Good
7001,Immoweb code : 9286246,520000€,1470—BOUSVAL|Askfortheexactaddress,Villaforsale,200,4,Installed,30,No,1,South West,1000,1290,4,,
7002,Immoweb code : 8576807,525000€,1490—COURT-SAINT-ETIENNE|Askfortheexactaddress,Villaforsale,195,5,USA hyper equipped,,No,1,South East,,761,4,,
7003,Immoweb code : 9223614,530000€,Oekensestraat98870—Izegem,Houseforsale,380,6,Installed,74,,1,,768,1096,4,,Good
7004,Immoweb code : 9160583,532000€,Oliestraat509200—Dendermonde,Houseforsale,165,4,USA hyper equipped,28,No,,,1660,1993,4,,To renovate
7005,Immoweb code : 9244626,535000€,RueFrancoisVanderElst821950—Kraainem,Houseforsale,134,3,Semi equipped,,,,,121,171,2,,To renovate
7006,Immoweb code : 9283968,535000€,Dorpsstraat119A3078—Meerbeek,Houseforsale,232,3,Hyper equipped,40,,1,South East,660,890,3,,Good
7007,Immoweb code : 9219276,535000€,Dwarsstraat228301—Heist-aan-Zee,Houseforsale,287,5,Installed,,No,,,,,2,,Good
7008,Immoweb code : 9003977,545000€,1325—Chaumont-Gistoux(Longueville)|Askfortheexactaddress,Villaforsale,168,4,Installed,30,No,,,1080,1080,4,No,As new
7009,Immoweb code : 9033733,545000€,Neutralstrasse624710—Lontzen,Villaforsale,262,2,Hyper equipped,200,No,,,1710,1710,4,Yes,As new
7010,Immoweb code : 9233663,549000€,1800—Vilvoorde|Askfortheexactaddress,Mixed-usebuildingforsale,390,4,Installed,,No,,,,373,3,,To be done up
7011,Immoweb code : 9259623,549000€,Lembosstraat249400—Ninove,Villaforsale,300,4,USA hyper equipped,20,No,,,2500,3097,4,,As new
7012,Immoweb code : 9259619,549000€,Lembosstraat249506—Grimminge,Villaforsale,300,4,USA hyper equipped,20,No,,,2500,3097,4,,As new
7013,Immoweb code : 9243293,550000€,AvenuedelaReine3611020—Laeken,Houseforsale,306,7,Installed,,No,,,,,3,,Good
7014,Immoweb code : 9273115,550000€,6970—Tenneville|Askfortheexactaddress,Exceptionalpropertyforsale,506,8,Not installed,,No,,,700,7000,4,,To be done up
7015,Immoweb code : 9273459,550000€,Keibergstraat98480—Ichtegem,Villaforsale,310,3,Installed,,No,,South West,1196,3856,4,,Good
7016,Immoweb code : 9191391,560000€,Ruedel'&#201;glise566630—Martelange,Houseforsale,260,5,Installed,45,No,,South West,1000,1145,4,,
