,Immoweb Code,Prices,Locality,House Type,Area,Rooms,Kitchen,Terrace Area,Furniture,Fireplace,Garden Orientation,Garden Area,Ground Surface,Num of facades,Swimming Pool,Building State
200,Immoweb code : 9256079,From 119000€ To 492000€,Ruedutravail4100—Boncelles,RésidenceBold'AirIII,,,,,,,,,,,,
201,Immoweb code : 8048594,From 120000€ To 281000€,RuedesDigues207090—Braine-le-Comte,AgoraBraine-1,,,,,,,,,,,,
202,Immoweb code : 8795956,From 132000€ To 253000€,7332—SIRAULT|Askfortheexactaddress,RésidenceEmilie,,,,,,,,,,,,
203,Immoweb code : 8804242,From 135000€ To 340000€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocC,,,,,,,,,,,,
204,Immoweb code : 8639895,From 138600€ To 399000€,Mercatorplein9150—KruibekeRupelmonde,WoonprojectGérard,,,,,,,,,,,,
205,Immoweb code : 9046836,From 140000€ To 285000€,RuedelaFabrique17050—Jurbise,LesJardinsdeJurbise,,,,,,,,,,,,
206,Immoweb code : 8902380,From 140000€ To 395000€,Sint-Niklaasstraat8900—Ieper,Gloria,,,,,,,,,,,,
207,Immoweb code : 9244394,From 140118€ To 355470€,HendrikConsciencestraat38800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
208,Immoweb code : 9187743,From 140118€ To 377200€,"HendrikConsciencestraat7,8800—Roeselare",BEL-FORDBLOKB,,,,,,,,,,,,
209,Immoweb code : 8828091,From 140118€ To 377200€,HendrikConsciencestraat128800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
210,Immoweb code : 9223778,From 142700€ To 266500€,Staatsbaan9991—Adegem,"ResidentieOaze-Exclusieve,moderneappartemente",,,,,,,,,,,,
211,Immoweb code : 9131919,From 144500€ To 286000€,RuedesNoctuelles4020—Liège2,LesVergersdeFayenbois,,,,,,,,,,,,
212,Immoweb code : 8404059,From 146731€ To 370955€,Routed'Ath1937050—Jurbise,PROJETJURBISE,,,,,,,,,,,,
213,Immoweb code : 8759879,From 148000€ To 318283€,Bergstrasse4700—Eupen,LOTENPARK,,,,,,,,,,,,
214,Immoweb code : 9239095,From 149000€ To 270000€,Avenuedu8mars1480—Tubize,ConfluentsCôtéRivage-Marine,,,,,,,,,,,,
215,Immoweb code : 8237901,From 149000€ To 369000€,Stationsstraat38530—Harelbeke,ResidentieCITYPARK,,,,,,,,,,,,
216,Immoweb code : 8979215,From 150000€ To 278000€,Dorpsstraat388840—Westrozebeke,ResidentieBrouwershof,,,,,,,,,,,,
217,Immoweb code : 9019475,From 152468€ To 299400€,RueLouisLenoirScailler47860—Lessines,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
218,Immoweb code : 9212740,From 152500€ To 269800€,NieuweMolenstraat1369100—Sint-Niklaas,Sint-Niklaas-Molendreef-nieuwbouwappartement,,,,,,,,,,,,
219,Immoweb code : 9088984,From 152500€ To 269800€,NieuweMolenstraat1329100—Sint-Niklaas,Molendreef,,,,,,,,,,,,
220,Immoweb code : 9178639,From 154000€ To 390000€,Brouwerijstraat9300—Aalst,ResidentieClavis,,,,,,,,,,,,
221,Immoweb code : 8901310,From 154286€ To 285365€,7800—Ath|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
222,Immoweb code : 7482390,From 154500€ To 285600€,7090—Braine-le-Comte|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
223,Immoweb code : 7940959,From 156800€ To 254600€,boulevardFosseCrahay4000—Liège,Liège-FosseCrahayPHAS,,,,,,,,,,,,
224,Immoweb code : 8289362,From 159925€ To 306650€,RueDesXivVergess2264000—Rocourt,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
225,Immoweb code : 9239096,From 160000€ To 276000€,Avenuedu8mars1480—Tubize,ConfluentsCôtéRivage-Azur,,,,,,,,,,,,
226,Immoweb code : 9207296,From 160000€ To 255000€,RuedelaStation6900—Marche-en-Famenne,RésidenceAlexia,,,,,,,,,,,,
227,Immoweb code : 7727974,From 160000€ To 369500€,Kasteelstraat559620—Zottegem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
228,Immoweb code : 8496650,From 161220€ To 365000€,8792—Desselgem|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
229,Immoweb code : 8590678,From 161500€ To 279500€,Merelstraat9200—Dendermonde,ResidentieAscot,,,,,,,,,,,,
230,Immoweb code : 8512269,From 162380€ To 258000€,Zeelaan41+8434—Lombardsijde,Res.Modena,,,,,,,,,,,,
231,Immoweb code : 9020615,From 162750€ To 399300€,Rijksweg3058710—Wielsbeke,Michel&Maurice,,,,,,,,,,,,
232,Immoweb code : 9266545,From 164000€ To 298000€,Marktplein9220—Hamme,ResidentieNieuweMarkt,,,,,,,,,,,,
233,Immoweb code : 9255807,From 165000€ To 420000€,ruedeNalinnes2596001—Marcinelle,ValAuBois,,,,,,,,,,,,
234,Immoweb code : 8804190,From 165000€ To 370000€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocA,,,,,,,,,,,,
235,Immoweb code : 9162341,From 167575€ To 299661€,"Koningsstraat16,8800—Rumbeke",RESIDENTIEFLORES,,,,,,,,,,,,
236,Immoweb code : 9244393,From 167741€ To 260145€,HendrikConsciencestraat98800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
237,Immoweb code : 9187744,From 167741€ To 260145€,"HendrikConsciencestraat9,8800—Roeselare",BEL-FORDBLOKD,,,,,,,,,,,,
238,Immoweb code : 8223973,From 168000€ To 278500€,Strijkerstraat19160—Lokeren,Belvedère,,,,,,,,,,,,
239,Immoweb code : 8931266,From 169000€ To 559000€,"Zoutziederstraat0,8400—Oostende",O'Duin,,,,,,,,,,,,
240,Immoweb code : 9246503,From 169500€ To 279000€,rued'elouges7370—Dour,Dour-EspaceC-Lofts,,,,,,,,,,,,
241,Immoweb code : 8787746,From 170000€ To 329500€,AvenueLouisLibert794920—Aywaille,Résidencedel'Amblève-APPARTEMENTS,,,,,,,,,,,,
242,Immoweb code : 8831797,From 170000€ To 278500€,Strijkerstraat29160—Lokeren,Belvedère,,,,,,,,,,,,
243,Immoweb code : 8488803,From 170000€ To 278500€,9160—Lokeren|Askfortheexactaddress,BelvédèreHoedhaarLokere,,,,,,,,,,,,
244,Immoweb code : 7961877,From 170000€ To 278500€,Strijkerstraat9160—Lokeren,Belvedère,,,,,,,,,,,,
245,Immoweb code : 9206775,From 171600€ To 350000€,RueTrémouroux1181360—Perwez,LesHautsdeTrémouroux,,,,,,,,,,,,
246,Immoweb code : 9169585,From 171750€ To 299000€,"Brugstraat92,9160Lokeren929160—Lokeren",RESIDENTIEOSCAR,,,,,,,,,,,,
247,Immoweb code : 8677649,From 172260€ To 357128€,Stationsplein68770—Ingelmunster,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
248,Immoweb code : 9062490,From 173200€ To 695000€,QuaiAndreïSakharov317500—Tournai,Appartementsneufs,,,,,,,,,,,,
249,Immoweb code : 8834934,From 173375€ To 291975€,"Sportstraat2,a9230—Wetteren",Marion,,,,,,,,,,,,
250,Immoweb code : 8671412,From 174000€ To 360000€,RueSteyls/RueEmileDelva1020—Laeken,Steyls,,,,,,,,,,,,
251,Immoweb code : 8798417,From 174000€ To 329500€,4920—Aywaille|Askfortheexactaddress,RESIDENCEDEl'AMBLEVE-APPARTEMENTS-TREVIRASQ,,,,,,,,,,,,
252,Immoweb code : 9079555,From 174500€ To 492500€,ProspervanRaemdonckstraat9120—Beveren,ProsperPark,,,,,,,,,,,,
253,Immoweb code : 8910719,From 175000€ To 290000€,Rosed'Ivrypark8400—Oostende,GreenC-TheGarden,,,,,,,,,,,,
254,Immoweb code : 9048223,From 176000€ To 445000€,RuedesBonnesVilles4020—Liege,Bavière-Appartements,,,,,,,,,,,,
255,Immoweb code : 8677977,From 177000€ To 259000€,RuedesFrèresDulait147090—Braine-le-Comte,LesTerrassesdeBraine-3A,,,,,,,,,,,,
256,Immoweb code : 9083951,From 179000€ To 349000€,2870—Puurs-Sint-Amands|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
257,Immoweb code : 9091801,From 179000€ To 319000€,Hemelrijkstraat269140—Steendorp,ResidentieDeKozze,,,,,,,,,,,,
258,Immoweb code : 8804259,From 179300€ To 268500€,RueNotreDamedeGraces1076900—Marche-en-Famenne,CentralPark-BlocD,,,,,,,,,,,,
259,Immoweb code : 8822828,From 179900€ To 316500€,Bassinstraat-Hoek2850—Boom,BrigBoom,,,,,,,,,,,,
260,Immoweb code : 8807540,From 180000€ To 480000€,RueduBayBonnet4620—Fleron,LaFolieDouce,,,,,,,,,,,,
261,Immoweb code : 8392395,From 180000€ To 378000€,Weststraat178370—Blankenberge,ResidentieHampton,,,,,,,,,,,,
262,Immoweb code : 9065719,From 180000€ To 274500€,Zuidstraat328530—Harelbeke,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
263,Immoweb code : 7633369,From 180000€ To 274500€,"Zuidstraat0,8530—Harelbeke",'tZuid-Harelbeke,,,,,,,,,,,,
264,Immoweb code : 9189134,From 180000€ To 370000€,"Izegemsestraat90,8800—Roeselare",STERRUM,,,,,,,,,,,,
265,Immoweb code : 8815481,From 181617€ To 333425€,Blerebergstraat493390—Tielt-Winge,"Residentie""Blereberg""",,,,,,,,,,,,
266,Immoweb code : 8445878,From 181888€ To 376203€,Dorpstraat609140—TemseElversele,ResidentieMargritte,,,,,,,,,,,,
267,Immoweb code : 9248121,From 182000€ To 275500€,Rued'Elouges7370—Dour,Dour-nieuwbouwappartementen-Espace,,,,,,,,,,,,
268,Immoweb code : 9291507,From 182000€ To 311000€,Veldhoekstraat28020—Waardamme,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
269,Immoweb code : 9192038,From 183000€ To 266500€,4500—Huy|Askfortheexactaddress,Albert1er,,,,,,,,,,,,
270,Immoweb code : 8101847,From 185000€ To 285000€,ChausséedeWavre1091370—Jodoigne,Stellar,,,,,,,,,,,,
271,Immoweb code : 8511064,From 185000€ To 292800€,"Vlietestraat8,8531—Bavikhove",BELLINI,,,,,,,,,,,,
272,Immoweb code : 7827549,From 185550€ To 258300€,RueHaynol8BoxC6800—Libramont-Chevigny,LesHirondelles,,,,,,,,,,,,
273,Immoweb code : 8804214,From 188900€ To 417500€,6900—Marche-en-Famenne|Askfortheexactaddress,CentralPark-BlocB,,,,,,,,,,,,
274,Immoweb code : 8597753,From 189000€ To 799000€,Triomflaan2111160—Auderghem,Deltaview-Appartementen,,,,,,,,,,,,
275,Immoweb code : 8616939,From 189000€ To 282000€,Herentalsebaan592-5942100—Deurne,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
276,Immoweb code : 9082356,From 189500€ To 381500€,Smedenpoort19880—Aalter,Smedenpoort-STADSWAAG,,,,,,,,,,,,
277,Immoweb code : 9168969,From 190000€ To 339000€,Langemarkstraat35-378980—Zonnebeke,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
278,Immoweb code : 8002591,From 190000€ To 315000€,BroederMareslaan9620—Zottegem,ResidentieLeon,,,,,,,,,,,,
279,Immoweb code : 9257223,From 190000€ To 310000€,Abdijstraat699700—Oudenaarde,ResidentieJames,,,,,,,,,,,,
280,Immoweb code : 8996311,From 190000€ To 310000€,"Abdijstraat69,9700—Ename",James,,,,,,,,,,,,
281,Immoweb code : 9278667,From 191448€ To 260740€,Nieuwstraat3590—Diepenbeek,"Project""Lutselhof""",,,,,,,,,,,,
282,Immoweb code : 9228454,From 192000€ To 499000€,VanVaerenberghstraat62600—AntwerpenBerchem,ProjectVV6,,,,,,,,,,,,
283,Immoweb code : 7899353,From 192500€ To 385500€,rueJeanKurtz4800—Stembert,PrésCarats,,,,,,,,,,,,
284,Immoweb code : 8855819,From 192544€ To 299500€,"Rumbeeksesteenweg392,8800—Rumbeke",WoonprojectBrouweryGebouwB,,,,,,,,,,,,
285,Immoweb code : 9262443,From 195000€ To 385000€,Vanderstichelenstraat518370—Blankenberge,HAMPTONII,,,,,,,,,,,,
286,Immoweb code : 8792942,From 195000€ To 735000€,Doornstraat-Trakelweg8500—Kortrijk,Senzafine,,,,,,,,,,,,
287,Immoweb code : 9133360,From 195000€ To 595000€,Brusselsesteenweg19230—Wetteren,PrachtigreconversieprojectLESKO,,,,,,,,,,,,
288,Immoweb code : 8968642,From 196000€ To 319000€,Balansstraat282018—Antwerp,POORTOP'TZUID,,,,,,,,,,,,
289,Immoweb code : 8705181,From 196000€ To 369000€,FransVanHombeeckplein2600—Berchem,HillYard,,,,,,,,,,,,
290,Immoweb code : 9075982,From 196000€ To 289000€,9200—Grembergen|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
291,Immoweb code : 8830623,From 197000€ To 293000€,OudeDorpsstraat45-479120—BeverenVrasene,ResidentieTheGeorge,,,,,,,,,,,,
292,Immoweb code : 9252778,From 198500€ To 399000€,HoekBrusselsesteenweg-RobertLariellestraat2131500—Halle,DeStroppen,,,,,,,,,,,,
293,Immoweb code : 8384598,From 199000€ To 259000€,Werchterplein233110—Rotselaar,OudGemeentehuis,,,,,,,,,,,,
294,Immoweb code : 8092183,From 199000€ To 267000€,"Statiestraat38,8760—Meulebeke",BeauParis,,,,,,,,,,,,
295,Immoweb code : 9278379,From 199000€ To 330000€,LandbouwersstraatZN9100—Sint-Niklaas,NieuwbouwprojectresidentieKemp,,,,,,,,,,,,
296,Immoweb code : 8985462,From 199000€ To 330000€,Wegvoeringsstraat609100—Sint-Niklaas,Filteint,,,,,,,,,,,,
297,Immoweb code : 7854663,From 199000€ To 330000€,LeonVermeirestraat1-3-59100—Sint-Niklaas,Filteint-Gebouw3-KEMP,,,,,,,,,,,,
298,Immoweb code : 9268192,From 199000€ To 329000€,SleidingeDorp1369940—Sleidinge,ResidentieSlenneDorpteSleidinge,,,,,,,,,,,,
299,Immoweb code : 9148700,From 199500€ To 355000€,5000—Namur|Askfortheexactaddress,VILLALEGRANDfév.2021,,,,,,,,,,,,
300,Immoweb code : 8974055,From 202000€ To 336000€,Kallobaan869120—Beveren,CastorPark,,,,,,,,,,,,
301,Immoweb code : 8341661,From 203750€ To 387000€,Kerklaan691830—Machelen,CITYGATE-FASEI,,,,,,,,,,,,
302,Immoweb code : 8665884,From 204000€ To 299000€,Oostrozebekestraat498770—Ingelmunster,Nieuweappartementeninh,,,,,,,,,,,,
303,Immoweb code : 8818158,From 204009€ To 447191€,Regatta-2050—Antwerp,CASTOR,,,,,,,,,,,,
304,Immoweb code : 8673253,From 205000€ To 425000€,Troonstraat2168400—Oostende,O'SEA:Voeljevooraltijdopvakantie,,,,,,,,,,,,
305,Immoweb code : 8670495,From 205750€ To 253800€,Dikkebusseweg1248900—Ieper,appartementenincentrum,,,,,,,,,,,,
306,Immoweb code : 9171190,From 207000€ To 261000€,7090—Braine-le-Comte|Askfortheexactaddress,LesJardinsdelaPoste,,,,,,,,,,,,
307,Immoweb code : 9067510,From 209000€ To 319000€,Kamerstraat149255—Buggenhout,ResidentieDahlia,,,,,,,,,,,,
308,Immoweb code : 8677653,From 209409€ To 467429€,Tieltstraat398740—Pittem,MaisonCharbon,,,,,,,,,,,,
309,Immoweb code : 7631986,From 209616€ To 384925€,Ruedesfusillés4600—Visé,Domainedesvergers,,,,,,,,,,,,
310,Immoweb code : 8677646,From 210235€ To 270628€,Meensesteenweg1798800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
311,Immoweb code : 7974164,From 210778€ To 699400€,1020—Laeken|Askfortheexactaddress,ZichtOpGeluk-Resident,,,,,,,,,,,,
312,Immoweb code : 9189224,From 210900€ To 294900€,Handboogstraat282160—Wommelgem,LUMBERHOUSEISZORGELOOSTHUISKOMEN!,,,,,,,,,,,,
313,Immoweb code : 9226974,From 211500€ To 897183€,Mechelsesteenweg1672018—Antwerp,ProjectM,,,,,,,,,,,,
314,Immoweb code : 8493879,From 212000€ To 481831€,"Ommegangstraat66,9800—Deinze",Torck,,,,,,,,,,,,
315,Immoweb code : 9253065,From 212000€ To 481831€,Liefkemeirestraat9800—Deinze,Torck-Appartementen,,,,,,,,,,,,
316,Immoweb code : 9182736,From 212000€ To 399000€,Ommegangstraat-Liefkemeirestraatnvt9800—Deinze,TORCK,,,,,,,,,,,,
317,Immoweb code : 9244396,From 212150€ To 352754€,H.Consciencestraat118800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
318,Immoweb code : 9251589,From 212500€ To 397500€,ProspervanRaemdonckstraat9120—Beveren,ProsperParkfase2,,,,,,,,,,,,
319,Immoweb code : 7299438,From 215000€ To 310000€,Bruggestraat68750—Zwevezele,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
320,Immoweb code : 9186307,From 215000€ To 299000€,SinteAnnalaan1019300—Aalst,ResidentieCityPoint-A,,,,,,,,,,,,
321,Immoweb code : 7686850,From 216000€ To 300000€,Ruedel'intendant1080—Molenbeek-St-Jean,Sucrerie**TVA6%BTW**,,,,,,,,,,,,
322,Immoweb code : 9152604,From 217500€ To 354500€,Schollaertshof239230—Wetteren,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
323,Immoweb code : 7415876,From 217624€ To 279430€,Grand'RuedesBouchers117800—Ath,13appartementsneufs,,,,,,,,,,,,
324,Immoweb code : 8899012,From 217835€ To 277115€,Herentalsebaan669-6912100—Deurne,SilsburgRetour,,,,,,,,,,,,
325,Immoweb code : 7964804,From 218300€ To 261000€,4040—Herstal|Askfortheexactaddress,Herstal-RueJeanLamber,,,,,,,,,,,,
326,Immoweb code : 8677648,From 218590€ To 271270€,Stationsstraat76/788860—Lendelede,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
327,Immoweb code : 9106603,From 219000€ To 369000€,Maaldersstraat303200—Aarschot,DeMaalderresidenties,,,,,,,,,,,,
328,Immoweb code : 7810922,From 219000€ To 300000€,Genkersteenweg2433500—Hasselt,"Res.RIETGORS-HASSELT,",,,,,,,,,,,,
329,Immoweb code : 8997655,From 219111€ To 370961€,Stationsplein3840—Borgloon,ResidentieSIROOP,,,,,,,,,,,,
330,Immoweb code : 8532102,From 220000€ To 835000€,LeopoldIIILaan18400—Oostende,SkyTowerOne,,,,,,,,,,,,
331,Immoweb code : 9242760,From 220620€ To 292330€,Eekhoutstraat118850—Ardooie,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
332,Immoweb code : 8906254,From 221000€ To 268000€,Aalststraat1189700—Oudenaarde,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
333,Immoweb code : 9212192,From 222000€ To 282000€,KapiteinGilsonplein133200—Aarschot,RESIDENTIEFONTEYN,,,,,,,,,,,,
334,Immoweb code : 9242484,From 223000€ To 280600€,Mandellaan1828800—Roeselare,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
335,Immoweb code : 9007891,From 223000€ To 280000€,Mandellaan1828800—Roeselare,ARENA,,,,,,,,,,,,
336,Immoweb code : 8874158,From 223558€ To 284376€,Turnhoutsebaan94/1042390—Malle,woonproject'kleinParijs',,,,,,,,,,,,
337,Immoweb code : 6769963,From 224230€ To 807500€,AntoineCoppenslaan232300—Turnhout,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
338,Immoweb code : 9244392,From 225000€ To 508780€,Hoogledestraat358610—Kortemark,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
339,Immoweb code : 9179416,From 225000€ To 420000€,Nieuwpoortsteenweg18670—Koksijde,TheGreensAppartementen,,,,,,,,,,,,
340,Immoweb code : 9288663,From 225000€ To 269000€,Warandelaan509230—Wetteren,Warandezicht,,,,,,,,,,,,
341,Immoweb code : 8590221,From 226488€ To 264980€,Patronaatstraat42890—Sint-Amands,Nieuweappartementeninh,,,,,,,,,,,,
342,Immoweb code : 9187742,From 227550€ To 352754€,"HendrikConsciencestraat11,8800—Roeselare",BEL-FORDBLOKC,,,,,,,,,,,,
343,Immoweb code : 9266501,From 228000€ To 288000€,Kapellestraat42AtemI9220—Hamme,Parkresidentie'Kerkwijck,,,,,,,,,,,,
344,Immoweb code : 8771232,From 228371€ To 286658€,Rietlei2570—Duffel,ResidentieMolenveld,,,,,,,,,,,,
345,Immoweb code : 8897373,From 229000€ To 335000€,Tridomez4960—Malmedy,RésidenceCorneille,,,,,,,,,,,,
346,Immoweb code : 9178296,From 229000€ To 285000€,"Gentsestraat47,8530—Harelbeke",'TZWALUWNEST,,,,,,,,,,,,
347,Immoweb code : 9124189,From 229000€ To 434000€,Spoorwegstraat29255—Buggenhout,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
348,Immoweb code : 9234333,From 229500€ To 324500€,Clemenceaustraat742860—Sint-Katelijne-Waver,ResidentieClemenceauteSint-Katelijne-Waver,,,,,,,,,,,,
349,Immoweb code : 9064210,From 230000€ To 285000€,RueAdolpheJardon155000—Namur,LesJardinsdeFlawinne,,,,,,,,,,,,
350,Immoweb code : 9126578,From 230000€ To 267000€,Zuidkaai28870—Izegem,Dac'art,,,,,,,,,,,,
351,Immoweb code : 9289789,From 230000€ To 267000€,Zuidkaai28870—Izegem,Dac'art,,,,,,,,,,,,
352,Immoweb code : 8590722,From 230850€ To 336933€,Glazenleeuwstraat1609120—Beveren,ResidentieLéon,,,,,,,,,,,,
353,Immoweb code : 9146043,From 231500€ To 335000€,Sint-Amanduslaan28730—Beernem,ResidentieDeBerenpoort,,,,,,,,,,,,
354,Immoweb code : 9171119,From 232505€ To 440500€,Groenstraat302-3049300—Aalst,ResidentieEagle,,,,,,,,,,,,
355,Immoweb code : 8723844,From 233590€ To 873600€,rueLieutenantJungling4671—Barchon,Lesterrassesdufort,,,,,,,,,,,,
356,Immoweb code : 9272765,From 233900€ To 378500€,Varentstraat149255—Buggenhout,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
357,Immoweb code : 8787337,From 235000€ To 390000€,RuedesMaronniers24140—Sprimont,RésidenceLeParc,,,,,,,,,,,,
358,Immoweb code : 8732818,From 235000€ To 298000€,Eegene1419200—Schoonaarde,ResidentieSconarda,,,,,,,,,,,,
359,Immoweb code : 9283490,From 239000€ To 591000€,Rozendal8000—Brugge,GuldenRoosBrugge,,,,,,,,,,,,
360,Immoweb code : 8942743,From 240425€ To 354385€,9820—Merelbeke|Askfortheexactaddress,Residentie'DeHeeren',,,,,,,,,,,,
361,Immoweb code : 8090507,From 241500€ To 269000€,SintNiklaasstraat392260—Zoerle-Parwijs,Soerle+,,,,,,,,,,,,
362,Immoweb code : 9080458,From 241900€ To 292900€,kuitegemstraat92890—PuursSint-Amands,ResidentieKuitegemhoek,,,,,,,,,,,,
363,Immoweb code : 9197478,From 242237€ To 256612€,AloïsDeDeckerstraat1730—Asse,ResidentieAlowieII,,,,,,,,,,,,
364,Immoweb code : 9140014,From 242237€ To 256612€,AloïsdeDeckerstraat1731—Zellik,ResidentieAlowieII,,,,,,,,,,,,
365,Immoweb code : 8243528,From 242500€ To 329500€,4000—ROCOURT|Askfortheexactaddress,RESIDENCEDUPARC-TREVILIEGE,,,,,,,,,,,,
366,Immoweb code : 9180042,From 244000€ To 399000€,Beerzelplein242580—PutteBeerzel,ResidentieArthurBENapp,,,,,,,,,,,,
367,Immoweb code : 8780852,From 244500€ To 255500€,ruedelaMarlièreàECAUSSINNES7190—Ecaussinnes,LES12BONNIERS,,,,,,,,,,,,
368,Immoweb code : 8954406,245000€,Dendermondsesteenweg1222830—Willebroek,HetVaertland,,,,,,,,,,,,
369,Immoweb code : 9111321,From 245000€ To 320000€,Leuvensesteenweg1293390—St-Joris-Winge,DeSchrijver,,,,,,,,,,,,
370,Immoweb code : 8524828,From 245000€ To 285000€,"Waldreef2,8750—Zwevezele",Kasteelpark,,,,,,,,,,,,
371,Immoweb code : 9076360,From 245000€ To 295000€,Bosstraat1819420—Erpe-Mere,ERPE-MERE-Res.ALYSIA-,,,,,,,,,,,,
372,Immoweb code : 9261580,From 246000€ To 288000€,Lostraat242520—Broechem,HetLo|NieuwbouwprojectincentrumBroechem,,,,,,,,,,,,
373,Immoweb code : 8333217,From 246700€ To 340000€,DeLimburgStirumlaan1780—Wemmel,Cubic-appartementen,,,,,,,,,,,,
374,Immoweb code : 8683520,From 247500€ To 299000€,Keesjesdreef28660—LaPanne,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
375,Immoweb code : 8818289,From 249000€ To 308000€,AachenerStrasse170-1721704701—Kettenis,KETTENISERWIESEN,,,,,,,,,,,,
376,Immoweb code : 8836252,From 249000€ To 450000€,Harelbekestraat48540—Deerlijk,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
377,Immoweb code : 9023779,From 249000€ To 379000€,doktervictorvancauterenstraat279240—Zele,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
378,Immoweb code : 9266818,From 249500€ To 314500€,NijlenseSteenweg1072270—Herenthout,Parkhooghuys,,,,,,,,,,,,
379,Immoweb code : 9269528,From 249900€ To 499000€,Vaartdijkstraat188200—Sint-Michiels,VAARTDIJK,,,,,,,,,,,,
380,Immoweb code : 9114290,249925€,Parkstraat299620—Zottegem,ResidentieBloom,,,,,,,,,,,,
381,Immoweb code : 8556669,From 250000€ To 950000€,GroteMarkt159600—Ronse,OBELISK,,,,,,,,,,,,
382,Immoweb code : 9232802,From 250040€ To 493476€,DePintelaan261-2659000—Gent,ResidentieMapleGarden-,,,,,,,,,,,,
383,Immoweb code : 9218936,From 251000€ To 303000€,Havenlaan86C1000—BrusselsCity,NieuwbouwprojectTourenTaxisParklaneDayton,,,,,,,,,,,,
384,Immoweb code : 8913644,251000€,NestordeTièrestraat1079700—Oudenaarde,ResidentieNestor,,,,,,,,,,,,
385,Immoweb code : 9124163,From 252300€ To 545750€,8370—Blankenberge|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
386,Immoweb code : 8289342,From 252500€ To 382500€,Tempelhof398000—Brugge,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
387,Immoweb code : 8761068,From 252500€ To 510000€,Zomerloosstraat23/A8470—Gistel,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
388,Immoweb code : 8878361,From 252500€ To 263500€,Oosterzelesteenweg759230—Wetteren,WETTEREN-ResidentieSve,,,,,,,,,,,,
389,Immoweb code : 6912838,253563€,1360—Perwez|Askfortheexactaddress,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
390,Immoweb code : 8997781,From 254500€ To 314800€,Dorent599420—Erpe-Mere,BURST-ResidentieDoren,,,,,,,,,,,,
391,Immoweb code : 9110386,From 254500€ To 320000€,Broeckstraat29890—Gavere,ResidentieLouis,,,,,,,,,,,,
392,Immoweb code : 9268773,From 255000€ To 450000€,RueduReigersvliet281040—Etterbeek,"""Pegasus""",,,,,,,,,,,,
393,Immoweb code : 9247253,From 255000€ To 369000€,Leuvensesteenweg3002800—Mechelen,‘TArsenaal-appartement,,,,,,,,,,,,
394,Immoweb code : 8489751,From 255000€ To 335000€,3530—Houthalen-Helchteren|Askfortheexactaddress,ResidentieIn'tVeld,,,,,,,,,,,,
395,Immoweb code : 7969942,From 255000€ To 547000€,RueEugèneYsaye10-124000—Liège,RésidenceAsklépios,,,,,,,,,,,,
396,Immoweb code : 6680481,255000€,HenriLebbestraat908790—Waregem,Newrealestateproject-Apartmentsforsale,,,,,,,,,,,,
397,Immoweb code : 9113598,From 255000€ To 331000€,Immerzeeldreef19300—Aalst,residentieSiepel,,,,,,,,,,,,
398,Immoweb code : 6377421,From 255400€ To 304800€,boulevardFosseCrahay4000—Liège,Liège-FosseCrahay,,,,,,,,,,,,
